origin,destination,distance_km
Jeonbuk,WH_1171,172.07
Jeonbuk,WH_1172,183.19
Jeonbuk,WH_1173,198.07
Jeonbuk,WH_1174,185.29
Jeonbuk,WH_1175,190.86
Jeonbuk,WH_1176,193.13
Jeonbuk,WH_1177,165.84
Jeonbuk,WH_1178,192.39
Jeonbuk,WH_1179,189.3
Jeonbuk,WH_1180,203.06
Jeonbuk,WH_1181,177.61
Jeonbuk,WH_1182,161.08
Jeonbuk,WH_1183,182.76
Jeonbuk,WH_1184,195.75
Jeonbuk,WH_1185,183.91
Jeonbuk,WH_1186,202.62
Jeonbuk,WH_1187,187.0
Jeonbuk,WH_1188,166.05
Jeonbuk,WH_1189,212.63
Jeonbuk,WH_1190,185.06
Jeonbuk,WH_1191,205.44
Jeonbuk,WH_1192,207.86
Jeonbuk,WH_1193,186.6
Jeonbuk,WH_1194,203.09
Jeonbuk,WH_1195,185.07
Jeonbuk,WH_1196,199.8
Jeonbuk,WH_1197,182.42
Jeonbuk,WH_1198,187.08
Jeonbuk,WH_1199,201.53
Jeonbuk,WH_1200,205.71
Jeonbuk,WH_1201,170.8
Jeonbuk,WH_1202,213.36
Jeonbuk,WH_1203,165.8
Jeonbuk,WH_1204,191.71
Jeonbuk,WH_1205,191.73
Jeonbuk,WH_1206,189.1
Jeonbuk,WH_1207,204.21
Jeonbuk,WH_1208,159.17
Jeonbuk,WH_1209,216.0
Jeonbuk,WH_1210,196.57
Jeonbuk,WH_1211,217.38
Jeonbuk,WH_1212,190.05
Jeonbuk,WH_1213,199.69
Jeonbuk,WH_1214,197.72
Jeonbuk,WH_1215,166.61
Jeonbuk,WH_1216,202.89
Jeonbuk,WH_1217,222.43
Jeonbuk,WH_1218,164.35
Jeonbuk,WH_1219,208.28
Jeonbuk,WH_1220,195.96
Jeonbuk,WH_1221,207.87
Jeonbuk,WH_1222,201.24
Jeonbuk,WH_1223,184.14
Jeonbuk,WH_1224,210.58
Jeonbuk,WH_1225,187.2
Jeonbuk,WH_1226,197.88
Jeonbuk,WH_1227,198.38
Jeonbuk,WH_1228,199.69
Jeonbuk,WH_1229,189.37
Jeonbuk,WH_1230,193.08
Jeonbuk,WH_1231,194.24
Jeonbuk,WH_1232,198.12
Jeonbuk,WH_1233,227.75
Jeonbuk,WH_1234,174.28
Jeonbuk,WH_1235,197.71
Jeonbuk,WH_1236,216.52
Jeonbuk,WH_1237,218.27
Jeonbuk,WH_1238,173.64
Jeonbuk,WH_1239,199.45
Jeonbuk,WH_1240,175.98
Jeonbuk,WH_1241,161.44
Jeonbuk,WH_1242,189.16
Jeonbuk,WH_1243,219.24
Jeonbuk,WH_1244,190.95
Jeonbuk,WH_1245,170.72
Jeonbuk,WH_1246,180.02
Jeonbuk,WH_1247,189.5
Jeonbuk,WH_1248,194.51
Jeonbuk,WH_1249,185.41
Jeonbuk,WH_1250,197.06
Jeonbuk,WH_1251,163.54
Jeonbuk,WH_1252,184.65
Jeonbuk,WH_1253,219.59
Jeonbuk,WH_1254,165.9
Jeonbuk,WH_1255,180.93
Jeonbuk,WH_1256,187.73
Jeonbuk,WH_1257,196.76
Jeonbuk,WH_1258,198.8
Jeonbuk,WH_1259,212.28
Jeonbuk,WH_1260,196.5
Jeonbuk,WH_1261,199.43
Jeonbuk,WH_1262,199.03
Jeonbuk,WH_1263,206.77
Jeonbuk,WH_1264,194.3
Jeonbuk,WH_1265,173.77
Jeonbuk,WH_1266,194.3
Jeonbuk,WH_1267,199.51
Jeonbuk,WH_1268,188.1
Jeonbuk,WH_1269,182.65
Jeonbuk,WH_1270,188.07
Jeonbuk,WH_1271,216.73
Jeonbuk,WH_1272,190.08
Jeonbuk,WH_1273,209.43
Jeonbuk,WH_1274,214.57
Jeonbuk,WH_1275,210.06
Jeonbuk,WH_1276,181.43
Jeonbuk,WH_1277,165.1
Jeonbuk,WH_1278,205.86
Jeonbuk,WH_1279,190.61
Jeonbuk,WH_1280,198.37
Jeonbuk,WH_1281,214.96
Jeonbuk,WH_1282,184.76
Jeonbuk,WH_1283,182.0
Jeonbuk,WH_1284,191.79
Jeonbuk,WH_1285,194.58
Jeonbuk,WH_1286,219.8
Jeonbuk,WH_1287,187.43
Jeonbuk,WH_1288,212.13
Jeonbuk,WH_1289,191.33
Jeonbuk,WH_1290,193.07
Jeonbuk,WH_1291,198.42
Jeonbuk,WH_1292,149.63
Jeonbuk,WH_1293,183.58
Jeonbuk,WH_1294,210.16
Jeonbuk,WH_1295,207.27
Jeonbuk,WH_1296,182.23
Jeonbuk,WH_1297,192.83
Jeonbuk,WH_1298,160.26
Jeonbuk,WH_1299,185.99
Jeonbuk,WH_1300,177.15
Jeonbuk,WH_1301,181.61
Jeonbuk,WH_1302,199.48
Jeonbuk,WH_1303,220.65
Jeonbuk,WH_1304,181.38
Jeonbuk,WH_1305,184.48
Jeonbuk,WH_1306,178.74
Jeonbuk,WH_1307,198.54
Jeonbuk,WH_1308,148.15
Jeonbuk,WH_1309,207.25
Jeonbuk,WH_1310,201.37
Jeonbuk,WH_1311,173.3
Jeonbuk,WH_1312,182.45
Jeonbuk,WH_1313,175.21
Jeonbuk,WH_1314,184.8
Jeonbuk,WH_1315,193.58
Jeonbuk,WH_1316,184.33
Jeonbuk,WH_1317,155.11
Jeonbuk,WH_1318,208.76
Jeonbuk,WH_1319,223.08
Jeonbuk,WH_1320,189.12
Jeonbuk,WH_1321,182.73
Jeonbuk,WH_1322,176.74
Jeonbuk,WH_1323,215.18
Jeonbuk,WH_1324,204.99
Jeonbuk,WH_1325,189.42
Jeonbuk,WH_1326,228.63
Jeonbuk,WH_1327,209.57
Jeonbuk,WH_1328,174.13
Jeonbuk,WH_1329,182.18
Jeonbuk,WH_1330,179.8
Jeonbuk,WH_1331,203.32
Jeonbuk,WH_1332,200.21
Jeonbuk,WH_1333,175.81
Jeonbuk,WH_1334,180.46
Jeonbuk,WH_1335,158.03
Jeonbuk,WH_1336,175.39
Jeonbuk,WH_1337,223.87
Jeonbuk,WH_1338,206.05
Jeonbuk,WH_1339,184.36
Jeonbuk,WH_1340,202.59
Jeonbuk,WH_1341,166.57
Jeonbuk,WH_1342,164.2
Jeonbuk,WH_1343,173.6
Jeonbuk,WH_1344,167.0
Jeonbuk,WH_1345,167.19
Jeonbuk,WH_1346,203.05
Jeonbuk,WH_1347,189.58
Jeonbuk,WH_1348,196.89
Jeonbuk,WH_1349,176.41
Jeonbuk,WH_1350,185.85
Jeonbuk,WH_1351,209.76
Jeonbuk,WH_1352,207.37
Jeonbuk,WH_1353,218.66
Jeonbuk,WH_1354,174.7
Jeonbuk,WH_1355,197.97
Jeonbuk,WH_1356,250.22
Jeonbuk,WH_1357,266.12
Jeonbuk,WH_1358,263.77
Jeonbuk,WH_1359,243.06
Jeonbuk,WH_1360,233.17
Jeonbuk,WH_1361,239.49
Jeonbuk,WH_1362,262.76
Jeonbuk,WH_1363,263.03
Jeonbuk,WH_1364,239.19
Jeonbuk,WH_1365,253.02
Jeonbuk,WH_1366,248.0
Jeonbuk,WH_1367,220.88
Jeonbuk,WH_1368,257.64
Jeonbuk,WH_1369,226.93
Jeonbuk,WH_1370,239.31
Jeonbuk,WH_1371,241.2
Jeonbuk,WH_1372,241.07
Jeonbuk,WH_1373,255.68
Jeonbuk,WH_1374,264.84
Jeonbuk,WH_1375,258.09
Jeonbuk,WH_1376,241.47
Jeonbuk,WH_1377,263.43
Jeonbuk,WH_1378,255.4
Jeonbuk,WH_1379,246.96
Jeonbuk,WH_1380,261.35
Jeonbuk,WH_1381,223.56
Jeonbuk,WH_1382,261.26
Jeonbuk,WH_1383,235.92
Jeonbuk,WH_1384,240.67
Jeonbuk,WH_1385,231.31
Jeonbuk,WH_1386,237.99
Jeonbuk,WH_1387,212.9
Jeonbuk,WH_1388,239.2
Jeonbuk,WH_1389,267.7
Jeonbuk,WH_1390,252.66
Jeonbuk,WH_1391,262.42
Jeonbuk,WH_1392,234.61
Jeonbuk,WH_1393,265.61
Jeonbuk,WH_1394,248.89
Jeonbuk,WH_1395,271.66
Jeonbuk,WH_1396,222.71
Jeonbuk,WH_1397,278.28
Jeonbuk,WH_1398,266.25
Jeonbuk,WH_1399,265.75
Jeonbuk,WH_1400,258.11
Jeonbuk,WH_1401,273.28
Jeonbuk,WH_1402,256.5
Jeonbuk,WH_1403,234.87
Jeonbuk,WH_1404,251.27
Jeonbuk,WH_1405,243.23
Jeonbuk,WH_1406,101.66
Jeonbuk,WH_1407,110.09
Jeonbuk,WH_1408,103.33
Jeonbuk,WH_1409,99.39
Jeonbuk,WH_1410,84.02
Jeonbuk,WH_1411,83.8
Jeonbuk,WH_1412,115.45
Jeonbuk,WH_1413,116.83
Jeonbuk,WH_1414,121.82
Jeonbuk,WH_1415,100.77
Jeonbuk,WH_1416,113.39
Jeonbuk,WH_1417,104.12
Jeonbuk,WH_1418,144.29
Jeonbuk,WH_1419,88.82
Jeonbuk,WH_1420,98.48
Jeonbuk,WH_1421,112.0
Jeonbuk,WH_1422,97.34
Jeonbuk,WH_1423,106.53
Jeonbuk,WH_1424,134.67
Jeonbuk,WH_1425,114.82
Jeonbuk,WH_1426,107.32
Jeonbuk,WH_1427,132.06
Jeonbuk,WH_1428,90.85
Jeonbuk,WH_1429,92.32
Jeonbuk,WH_1430,114.15
Jeonbuk,WH_1431,93.31
Jeonbuk,WH_1432,101.61
Jeonbuk,WH_1433,129.95
Jeonbuk,WH_1434,105.51
Jeonbuk,WH_1435,93.7
Jeonbuk,WH_1436,134.4
Jeonbuk,WH_1437,106.97
Jeonbuk,WH_1438,118.49
Jeonbuk,WH_1439,126.56
Jeonbuk,WH_1440,86.95
Jeonbuk,WH_1441,111.21
Jeonbuk,WH_1442,108.07
Jeonbuk,WH_1443,119.22
Jeonbuk,WH_1444,128.84
Jeonbuk,WH_1445,88.11
Jeonbuk,WH_1446,117.15
Jeonbuk,WH_1447,103.28
Jeonbuk,WH_1448,98.6
Jeonbuk,WH_1449,121.47
Jeonbuk,WH_1450,103.23
Jeonbuk,WH_1451,96.36
Jeonbuk,WH_1452,124.98
Jeonbuk,WH_1453,125.66
Jeonbuk,WH_1454,99.67
Jeonbuk,WH_1455,91.2
Jeonbuk,WH_1456,81.81
Jeonbuk,WH_1457,120.04
Jeonbuk,WH_1458,131.17
Jeonbuk,WH_1459,84.36
Jeonbuk,WH_1460,101.92
Jeonbuk,WH_1461,109.92
Jeonbuk,WH_1462,140.48
Jeonbuk,WH_1463,107.99
Jeonbuk,WH_1464,100.0
Jeonbuk,WH_1465,117.52
Jeonbuk,WH_1466,131.23
Jeonbuk,WH_1467,113.29
Jeonbuk,WH_1468,94.13
Jeonbuk,WH_1469,122.32
Jeonbuk,WH_1470,109.73
Jeonbuk,WH_1471,128.35
Jeonbuk,WH_1472,114.89
Jeonbuk,WH_1473,81.6
Jeonbuk,WH_1474,114.59
Jeonbuk,WH_1475,102.72
Jeonbuk,WH_1476,127.41
Jeonbuk,WH_1477,86.23
Jeonbuk,WH_1478,118.06
Jeonbuk,WH_1479,127.8
Jeonbuk,WH_1480,103.85
Jeonbuk,WH_1481,114.46
Jeonbuk,WH_1482,119.18
Jeonbuk,WH_1483,118.51
Jeonbuk,WH_1484,114.92
Jeonbuk,WH_1485,101.5
Jeonbuk,WH_1486,107.3
Jeonbuk,WH_1487,87.47
Jeonbuk,WH_1488,100.85
Jeonbuk,WH_1489,82.06
Jeonbuk,WH_1490,103.74
Jeonbuk,WH_1491,92.83
Jeonbuk,WH_1492,89.43
Jeonbuk,WH_1493,80.54
Jeonbuk,WH_1494,91.68
Jeonbuk,WH_1495,84.8
Jeonbuk,WH_1496,117.66
Jeonbuk,WH_1497,71.58
Jeonbuk,WH_1498,105.58
Jeonbuk,WH_1499,77.73
Jeonbuk,WH_1500,107.08
Jeonbuk,WH_1501,104.65
Jeonbuk,WH_1502,107.01
Jeonbuk,WH_1503,102.83
Jeonbuk,WH_1504,108.57
Jeonbuk,WH_1505,139.66
Jeonbuk,WH_1506,98.51
Jeonbuk,WH_1507,92.4
Jeonbuk,WH_1508,99.36
Jeonbuk,WH_1509,113.13
Jeonbuk,WH_1510,104.39
Jeonbuk,WH_1511,77.67
Jeonbuk,WH_1512,75.1
Jeonbuk,WH_1513,118.87
Jeonbuk,WH_1514,61.54
Jeonbuk,WH_1515,100.49
Jeonbuk,WH_1516,78.02
Jeonbuk,WH_1517,92.93
Jeonbuk,WH_1518,94.6
Jeonbuk,WH_1519,92.86
Jeonbuk,WH_1520,74.28
Jeonbuk,WH_1521,101.58
Jeonbuk,WH_1522,98.26
Jeonbuk,WH_1523,118.7
Jeonbuk,WH_1524,93.07
Jeonbuk,WH_1525,111.25
Jeonbuk,WH_1526,89.33
Jeonbuk,WH_1527,45.35
Jeonbuk,WH_1528,92.89
Jeonbuk,WH_1529,105.29
Jeonbuk,WH_1530,94.71
Jeonbuk,WH_1531,92.28
Jeonbuk,WH_1532,67.58
Jeonbuk,WH_1533,99.37
Jeonbuk,WH_1534,121.78
Jeonbuk,WH_1535,91.04
Jeonbuk,WH_1536,104.58
Jeonbuk,WH_1537,106.45
Jeonbuk,WH_1538,99.72
Jeonbuk,WH_1539,76.84
Jeonbuk,WH_1540,108.45
Jeonbuk,WH_1541,86.28
Jeonbuk,WH_1542,104.25
Jeonbuk,WH_1543,102.98
Jeonbuk,WH_1544,85.29
Jeonbuk,WH_1545,101.63
Jeonbuk,WH_1546,75.27
Jeonbuk,WH_1547,81.6
Jeonbuk,WH_1548,103.89
Jeonbuk,WH_1549,18.44
Jeonbuk,WH_1550,31.17
Jeonbuk,WH_1551,21.5
Jeonbuk,WH_1552,10.34
Jeonbuk,WH_1553,21.61
Jeonbuk,WH_1554,42.06
Jeonbuk,WH_1555,10.63
Jeonbuk,WH_1556,24.44
Jeonbuk,WH_1557,10.18
Jeonbuk,WH_1558,26.62
Jeonbuk,WH_1559,21.89
Jeonbuk,WH_1560,7.94
Jeonbuk,WH_1561,18.59
Jeonbuk,WH_1562,23.32
Jeonbuk,WH_1563,6.87
Jeonbuk,WH_1564,17.26
Jeonbuk,WH_1565,11.39
Jeonbuk,WH_1566,19.09
Jeonbuk,WH_1567,25.52
Jeonbuk,WH_1568,40.12
Jeonbuk,WH_1569,23.05
Jeonbuk,WH_1570,40.45
Jeonbuk,WH_1571,5.18
Jeonbuk,WH_1572,27.45
Jeonbuk,WH_1573,32.55
Jeonbuk,WH_1574,11.5
Jeonbuk,WH_1575,10.98
Jeonbuk,WH_1576,53.05
Jeonbuk,WH_1577,9.36
Jeonbuk,WH_1578,11.35
Jeonbuk,WH_1579,18.69
Jeonbuk,WH_1580,21.78
Jeonbuk,WH_1581,3.22
Jeonbuk,WH_1582,29.77
Jeonbuk,WH_1583,5.98
Jeonbuk,WH_1584,12.52
Jeonbuk,WH_1585,41.48
Jeonbuk,WH_1586,18.93
Jeonbuk,WH_1587,26.73
Jeonbuk,WH_1588,13.21
Jeonbuk,WH_1589,37.61
Jeonbuk,WH_1590,9.3
Jeonbuk,WH_1591,11.37
Jeonbuk,WH_1592,33.27
Jeonbuk,WH_1593,18.88
Jeonbuk,WH_1594,7.46
Jeonbuk,WH_1595,25.36
Jeonbuk,WH_1596,1.9
Jeonbuk,WH_1597,15.07
Jeonbuk,WH_1598,24.54
Jeonbuk,WH_1599,21.78
Jeonbuk,WH_1600,16.67
Jeonbuk,WH_1601,23.38
Jeonbuk,WH_1602,1.77
Jeonbuk,WH_1603,20.77
Jeonbuk,WH_1604,2.54
Jeonbuk,WH_1605,35.27
Jeonbuk,WH_1606,8.5
Jeonbuk,WH_1607,31.84
Jeonbuk,WH_1608,28.47
Jeonbuk,WH_1609,21.22
Jeonbuk,WH_1610,13.98
Jeonbuk,WH_1611,4.27
Jeonbuk,WH_1612,14.35
Jeonbuk,WH_1613,17.94
Jeonbuk,WH_1614,42.36
Jeonbuk,WH_1615,7.38
Jeonbuk,WH_1616,23.59
Jeonbuk,WH_1617,23.77
Jeonbuk,WH_1618,9.41
Jeonbuk,WH_1619,4.57
Jeonbuk,WH_1620,6.13
Jeonbuk,WH_1621,88.33
Jeonbuk,WH_1622,93.99
Jeonbuk,WH_1623,108.63
Jeonbuk,WH_1624,85.53
Jeonbuk,WH_1625,80.39
Jeonbuk,WH_1626,98.1
Jeonbuk,WH_1627,62.31
Jeonbuk,WH_1628,106.66
Jeonbuk,WH_1629,95.52
Jeonbuk,WH_1630,113.85
Jeonbuk,WH_1631,97.09
Jeonbuk,WH_1632,81.14
Jeonbuk,WH_1633,111.39
Jeonbuk,WH_1634,117.49
Jeonbuk,WH_1635,85.87
Jeonbuk,WH_1636,126.45
Jeonbuk,WH_1637,93.17
Jeonbuk,WH_1638,88.34
Jeonbuk,WH_1639,101.31
Jeonbuk,WH_1640,69.62
Jeonbuk,WH_1641,88.18
Jeonbuk,WH_1642,101.62
Jeonbuk,WH_1643,108.61
Jeonbuk,WH_1644,103.76
Jeonbuk,WH_1645,54.85
Jeonbuk,WH_1646,106.83
Jeonbuk,WH_1647,97.23
Jeonbuk,WH_1648,88.36
Jeonbuk,WH_1649,92.18
Jeonbuk,WH_1650,114.87
Jeonbuk,WH_1651,101.96
Jeonbuk,WH_1652,114.24
Jeonbuk,WH_1653,84.48
Jeonbuk,WH_1654,90.81
Jeonbuk,WH_1655,90.34
Jeonbuk,WH_1656,75.41
Jeonbuk,WH_1657,99.67
Jeonbuk,WH_1658,83.57
Jeonbuk,WH_1659,110.49
Jeonbuk,WH_1660,91.73
Jeonbuk,WH_1661,108.05
Jeonbuk,WH_1662,115.19
Jeonbuk,WH_1663,122.29
Jeonbuk,WH_1664,108.03
Jeonbuk,WH_1665,78.95
Jeonbuk,WH_1666,108.71
Jeonbuk,WH_1667,75.77
Jeonbuk,WH_1668,85.26
Jeonbuk,WH_1669,123.21
Jeonbuk,WH_1670,96.06
Jeonbuk,WH_1671,77.62
Jeonbuk,WH_1672,92.95
Jeonbuk,WH_1673,104.59
Jeonbuk,WH_1674,93.66
Jeonbuk,WH_1675,74.37
Jeonbuk,WH_1676,81.98
Jeonbuk,WH_1677,99.77
Jeonbuk,WH_1678,87.16
Jeonbuk,WH_1679,100.14
Jeonbuk,WH_1680,112.32
Jeonbuk,WH_1681,108.58
Jeonbuk,WH_1682,104.92
Jeonbuk,WH_1683,97.98
Jeonbuk,WH_1684,114.46
Jeonbuk,WH_1685,92.36
Jeonbuk,WH_1686,91.21
Jeonbuk,WH_1687,105.04
Jeonbuk,WH_1688,78.7
Jeonbuk,WH_1689,106.16
Jeonbuk,WH_1690,86.62
Jeonbuk,WH_1691,124.88
Jeonbuk,WH_1692,69.04
Jeonbuk,WH_1693,128.6
Jeonbuk,WH_1694,89.08
Jeonbuk,WH_1695,103.5
Jeonbuk,WH_1696,116.41
Jeonbuk,WH_1697,96.15
Jeonbuk,WH_1698,111.3
Jeonbuk,WH_1699,74.16
Jeonbuk,WH_1700,74.94
Jeonbuk,WH_1701,113.84
Jeonbuk,WH_1702,84.6
Jeonbuk,WH_1703,87.21
Jeonbuk,WH_1704,108.25
Jeonbuk,WH_1705,81.7
Jeonbuk,WH_1706,124.13
Jeonbuk,WH_1707,106.87
Jeonbuk,WH_1708,98.03
Jeonbuk,WH_1709,90.6
Jeonbuk,WH_1710,94.46
Jeonbuk,WH_1711,86.61
Jeonbuk,WH_1712,100.84
Jeonbuk,WH_1713,97.9
Jeonbuk,WH_1714,106.22
Jeonbuk,WH_1715,180.71
Jeonbuk,WH_1716,157.77
Jeonbuk,WH_1717,164.57
Jeonbuk,WH_1718,175.32
Jeonbuk,WH_1719,186.1
Jeonbuk,WH_1720,157.45
Jeonbuk,WH_1721,174.96
Jeonbuk,WH_1722,172.82
Jeonbuk,WH_1723,180.22
Jeonbuk,WH_1724,163.12
Jeonbuk,WH_1725,181.95
Jeonbuk,WH_1726,197.38
Jeonbuk,WH_1727,176.09
Jeonbuk,WH_1728,182.29
Jeonbuk,WH_1729,170.04
Jeonbuk,WH_1730,176.12
Jeonbuk,WH_1731,179.19
Jeonbuk,WH_1732,181.45
Jeonbuk,WH_1733,177.11
Jeonbuk,WH_1734,176.95
Jeonbuk,WH_1735,196.54
Jeonbuk,WH_1736,172.32
Jeonbuk,WH_1737,200.66
Jeonbuk,WH_1738,151.16
Jeonbuk,WH_1739,184.26
Jeonbuk,WH_1740,170.27
Jeonbuk,WH_1741,200.63
Jeonbuk,WH_1742,167.46
Jeonbuk,WH_1743,184.63
Jeonbuk,WH_1744,184.44
Jeonbuk,WH_1745,184.67
Jeonbuk,WH_1746,159.42
Jeonbuk,WH_1747,187.83
Jeonbuk,WH_1748,194.33
Jeonbuk,WH_1749,189.56
Jeonbuk,WH_1750,158.34
Jeonbuk,WH_1751,177.51
Jeonbuk,WH_1752,187.2
Jeonbuk,WH_1753,175.43
Jeonbuk,WH_1754,188.75
Jeonbuk,WH_1755,207.21
Jeonbuk,WH_1756,160.82
Jeonbuk,WH_1757,211.66
Jeonbuk,WH_1758,172.26
Jeonbuk,WH_1759,201.6
Jeonbuk,WH_1760,179.08
Jeonbuk,WH_1761,184.43
Jeonbuk,WH_1762,168.94
Jeonbuk,WH_1763,187.13
Jeonbuk,WH_1764,170.61
Jeonbuk,WH_1765,186.57
Jeonbuk,WH_1766,187.03
Jeonbuk,WH_1767,171.86
Jeonbuk,WH_1768,163.61
Jeonbuk,WH_1769,175.47
Jeonbuk,WH_1770,201.05
Jeonbuk,WH_1771,196.97
Jeonbuk,WH_1772,164.92
Jeonbuk,WH_1773,205.83
Jeonbuk,WH_1774,167.24
Jeonbuk,WH_1775,168.84
Jeonbuk,WH_1776,177.35
Jeonbuk,WH_1777,175.44
Jeonbuk,WH_1778,191.12
Jeonbuk,WH_1779,164.39
Jeonbuk,WH_1780,186.26
Jeonbuk,WH_1781,188.05
Jeonbuk,WH_1782,160.08
Jeonbuk,WH_1783,179.55
Jeonbuk,WH_1784,154.22
Jeonbuk,WH_1785,192.34
Jeonbuk,WH_1786,177.19
Jeonbuk,WH_1787,183.22
Jeonbuk,WH_1788,171.54
Jeonbuk,WH_1789,186.54
Jeonbuk,WH_1790,189.26
Jeonbuk,WH_1791,179.0
Jeonbuk,WH_1792,158.62
Jeonbuk,WH_1793,201.25
Jeonbuk,WH_1794,177.27
Jeonbuk,WH_1795,161.86
Jeonbuk,WH_1796,194.29
Jeonbuk,WH_1797,166.91
Jeonbuk,WH_1798,161.72
Jeonbuk,WH_1799,192.17
Jeonbuk,WH_1800,175.83
Jeonbuk,WH_1801,189.01
Jeonbuk,WH_1802,151.39
Jeonbuk,WH_1803,140.75
Jeonbuk,WH_1804,138.91
Jeonbuk,WH_1805,134.66
Jeonbuk,WH_1806,136.87
Jeonbuk,WH_1807,126.88
Jeonbuk,WH_1808,177.5
Jeonbuk,WH_1809,142.55
Jeonbuk,WH_1810,145.48
Jeonbuk,WH_1811,141.23
Jeonbuk,WH_1812,176.48
Jeonbuk,WH_1813,178.06
Jeonbuk,WH_1814,166.84
Jeonbuk,WH_1815,141.48
Jeonbuk,WH_1816,157.88
Jeonbuk,WH_1817,173.73
Jeonbuk,WH_1818,147.67
Jeonbuk,WH_1819,163.62
Jeonbuk,WH_1820,147.72
Jeonbuk,WH_1821,141.38
Jeonbuk,WH_1822,158.3
Jeonbuk,WH_1823,154.59
Jeonbuk,WH_1824,156.28
Jeonbuk,WH_1825,166.65
Jeonbuk,WH_1826,147.8
Jeonbuk,WH_1827,134.03
Jeonbuk,WH_1828,156.55
Jeonbuk,WH_1829,141.74
Jeonbuk,WH_1830,145.02
Jeonbuk,WH_1831,139.13
Jeonbuk,WH_1832,159.13
Jeonbuk,WH_1833,127.48
Jeonbuk,WH_1834,159.08
Jeonbuk,WH_1835,130.84
Jeonbuk,WH_1836,151.86
Jeonbuk,WH_1837,149.74
Jeonbuk,WH_1838,138.43
Jeonbuk,WH_1839,174.69
Jeonbuk,WH_1840,128.2
Jeonbuk,WH_1841,149.28
Jeonbuk,WH_1842,189.65
Jeonbuk,WH_1843,137.97
Jeonbuk,WH_1844,145.58
Jeonbuk,WH_1845,145.03
Jeonbuk,WH_1846,185.87
Jeonbuk,WH_1847,162.58
Jeonbuk,WH_1848,125.93
Jeonbuk,WH_1849,156.87
Jeonbuk,WH_1850,151.32
Jeonbuk,WH_1851,171.6
Jeonbuk,WH_1852,160.25
Jeonbuk,WH_1853,165.77
Jeonbuk,WH_1854,136.15
Jeonbuk,WH_1855,142.78
Jeonbuk,WH_1856,125.96
Jeonbuk,WH_1857,131.87
Jeonbuk,WH_1858,173.84
Jeonbuk,WH_1859,125.58
Jeonbuk,WH_1860,155.94
Jeonbuk,WH_1861,133.18
Jeonbuk,WH_1862,137.5
Jeonbuk,WH_1863,143.26
Jeonbuk,WH_1864,138.61
Jeonbuk,WH_1865,145.54
Jeonbuk,WH_1866,145.86
Jeonbuk,WH_1867,155.99
Jeonbuk,WH_1868,171.09
Jeonbuk,WH_1869,165.56
Jeonbuk,WH_1870,116.99
Jeonbuk,WH_1871,126.15
Jeonbuk,WH_1872,131.62
Jeonbuk,WH_1873,162.8
Jeonbuk,WH_1874,127.21
Jeonbuk,WH_1875,159.69
Jeonbuk,WH_1876,144.12
Jeonbuk,WH_1877,118.42
Jeonbuk,WH_1878,132.0
Jeonbuk,WH_1879,114.76
Jeonbuk,WH_1880,161.55
Jeonbuk,WH_1881,148.28
Jeonbuk,WH_1882,165.1
Jeonbuk,WH_1883,131.45
Jeonbuk,WH_1884,156.51
Jeonbuk,WH_1885,152.24
Jeonbuk,WH_1886,163.4
Jeonbuk,WH_1887,146.23
Jeonbuk,WH_1888,186.66
Jeonbuk,WH_1889,122.26
Jeonbuk,WH_1890,122.23
Jeonbuk,WH_1891,129.85
Jeonbuk,WH_1892,136.9
Jeonbuk,WH_1893,144.25
Jeonbuk,WH_1894,140.02
Jeonbuk,WH_1895,157.36
Jeonbuk,WH_1896,140.09
Jeonbuk,WH_1897,180.91
Jeonbuk,WH_1898,175.59
Jeonbuk,WH_1899,160.7
Jeonbuk,WH_1900,165.27
Jeonbuk,WH_1901,117.75
Jeonbuk,WH_1902,174.11
Jeonbuk,WH_1903,154.05
Jeonbuk,WH_1904,168.21
Jeonbuk,WH_1905,231.38
Jeonbuk,WH_1906,252.93
Jeonbuk,WH_1907,245.23
Jeonbuk,WH_1908,243.92
Jeonbuk,WH_1909,241.05
Jeonbuk,WH_1910,277.72
Jeonbuk,WH_1911,272.02
Jeonbuk,WH_1912,242.51
Jeonbuk,WH_1913,239.64
Jeonbuk,WH_1914,247.05
Jeonbuk,WH_1915,250.3
Jeonbuk,WH_1916,252.27
Jeonbuk,WH_1917,249.64
Jeonbuk,WH_1918,260.45
Jeonbuk,WH_1919,243.62
Jeonbuk,WH_1920,270.44
Jeonbuk,WH_1921,250.04
Jeonbuk,WH_1922,251.28
Jeonbuk,WH_1923,239.12
Jeonbuk,WH_1924,229.4
Jeonnam,WH_0001,319.47
Jeonnam,WH_0002,307.78
Jeonnam,WH_0003,301.3
Jeonnam,WH_0004,311.77
Jeonnam,WH_0005,336.76
Jeonnam,WH_0006,309.89
Jeonnam,WH_0007,296.7
Jeonnam,WH_0008,314.26
Jeonnam,WH_0009,315.09
Jeonnam,WH_0010,310.82
Jeonnam,WH_0011,312.61
Jeonnam,WH_0012,302.45
Jeonnam,WH_0013,309.22
Jeonnam,WH_0014,318.55
Jeonnam,WH_0015,321.85
Jeonnam,WH_0016,294.91
Jeonnam,WH_0017,301.77
Jeonnam,WH_0018,335.29
Jeonnam,WH_0019,319.53
Jeonnam,WH_0020,310.55
Jeonnam,WH_0021,301.51
Jeonnam,WH_0022,297.87
Jeonnam,WH_0023,307.08
Jeonnam,WH_0024,304.14
