lane_id,distance_km,delayed_shipments,penalty_cost_usd
Sejong-WH_0413,226.69,14,264.19
Sejong-WH_0414,203.28,16,1334.53
Sejong-WH_0415,209.17,2,536.55
Sejong-WH_0416,192.58,15,711.95
Sejong-WH_0417,207.45,7,1223.6
Sejong-WH_0418,214.27,14,174.01
Sejong-WH_0419,215.22,3,1185.95
Sejong-WH_0420,221.53,4,861.59
Sejong-WH_0421,205.45,12,1171.39
Sejong-WH_0422,230.23,6,527.21
Sejong-WH_0423,189.65,13,256.86
Sejong-WH_0424,217.37,2,428.89
Sejong-WH_0425,220.54,15,901.33
Sejong-WH_0426,216.49,3,1219.09
Sejong-WH_0427,208.37,13,763.24
Sejong-WH_0844,150.83,16,300.47
Sejong-WH_1149,165.95,16,951.4
Sejong-WH_1356,165.24,14,691.52
Sejong-WH_1357,183.06,9,1194.66
Sejong-WH_1358,179.78,5,609.97
Sejong-WH_1359,158.64,16,1218.91
Sejong-WH_1361,155.08,6,386.23
Sejong-WH_1362,179.9,18,1121.66
Sejong-WH_1363,180.82,1,860.89
Sejong-WH_1364,157.68,16,840.38
Sejong-WH_1365,174.33,19,1259.31
Sejong-WH_1366,164.5,18,573.73
Sejong-WH_1368,176.28,15,1325.7
Sejong-WH_1369,151.33,4,882.75
Sejong-WH_1370,157.56,13,926.05
Sejong-WH_1371,159.41,15,399.86
Sejong-WH_1372,157.82,19,278.51
Sejong-WH_1373,173.71,5,937.51
Sejong-WH_1374,182.02,5,809.49
Sejong-WH_1375,173.54,4,1215.75
Sejong-WH_1376,161.48,10,459.38
Sejong-WH_1377,181.84,6,483.08
Sejong-WH_1378,172.35,5,192.22
Sejong-WH_1379,163.9,15,165.45
Sejong-WH_1380,177.41,2,1294.78
Sejong-WH_1382,178.51,18,1017.44
Sejong-WH_1383,151.06,16,684.93
Sejong-WH_1384,161.15,9,1103.02
Sejong-WH_1386,156.22,8,1314.63
Sejong-WH_1388,156.24,7,699.71
Sejong-WH_1389,184.02,17,1046.38
Sejong-WH_1390,168.24,4,1228.52
Sejong-WH_1391,180.24,15,917.39
Sejong-WH_1392,151.36,12,825.85
Sejong-WH_1393,184.64,18,400.03
Sejong-WH_1394,168.44,10,712.11
Sejong-WH_1395,188.52,19,261.77
Sejong-WH_1397,197.13,11,699.97
Sejong-WH_1398,182.27,11,946.89
Sejong-WH_1399,183.02,18,537.22
Sejong-WH_1400,175.6,4,350.89
Sejong-WH_1401,190.4,5,815.93
Sejong-WH_1402,172.96,10,1202.66
Sejong-WH_1403,155.43,11,335.44
Sejong-WH_1404,167.44,14,737.26
Sejong-WH_1405,158.8,16,242.44
Sejong-WH_1621,173.95,10,187.97
Sejong-WH_1622,179.58,11,310.71
Sejong-WH_1623,194.15,8,208.02
Sejong-WH_1624,170.8,7,1392.01
Sejong-WH_1625,166.04,3,1286.95
Sejong-WH_1626,183.55,15,858.8
Sejong-WH_1628,192.03,4,930.21
Sejong-WH_1629,177.42,14,1421.91
Sejong-WH_1630,199.47,16,235.55
Sejong-WH_1631,182.75,13,538.76
Sejong-WH_1632,166.47,11,1496.4
Sejong-WH_1633,196.62,2,782.79
Sejong-WH_1634,203.13,4,181.6
Sejong-WH_1635,170.11,18,1319.01
Sejong-WH_1636,212.11,8,323.25
Sejong-WH_1637,178.68,8,1309.74
Sejong-WH_1638,173.6,13,625.68
Sejong-WH_1639,186.96,5,1166.09
Sejong-WH_1640,154.51,3,125.56
Sejong-WH_1641,173.53,15,833.57
Sejong-WH_1642,186.86,16,769.61
Sejong-WH_1643,193.91,7,254.67
Sejong-WH_1644,189.41,4,1280.0
Sejong-WH_1646,192.09,10,476.15
Sejong-WH_1647,182.26,14,779.28
Sejong-WH_1648,174.0,7,1465.51
Sejong-WH_1649,177.64,7,1130.18
Sejong-WH_1650,199.27,15,1238.88
Sejong-WH_1651,187.22,16,1213.88
Sejong-WH_1652,199.86,17,172.36
Sejong-WH_1653,169.82,17,511.86
Sejong-WH_1654,175.71,2,1324.96
Sejong-WH_1655,174.13,4,1474.58
Sejong-WH_1656,161.07,11,225.09
Sejong-WH_1657,184.97,12,1486.03
Sejong-WH_1658,168.9,13,460.64
Sejong-WH_1659,195.27,6,1221.54
Sejong-WH_1660,176.77,14,817.46
Sejong-WH_1661,192.86,8,559.69
Sejong-WH_1662,200.82,9,226.86
Sejong-WH_1663,206.4,16,1339.81
Sejong-WH_1664,193.65,10,629.73
Sejong-WH_1665,163.85,5,216.44
Sejong-WH_1666,193.7,11,891.69
Sejong-WH_1667,157.94,7,679.58
Sejong-WH_1668,170.71,8,842.01
Sejong-WH_1669,208.5,18,648.0
Sejong-WH_1670,181.47,3,442.96
Sejong-WH_1671,163.21,11,1053.77
Sejong-WH_1672,177.7,12,1310.18
Sejong-WH_1673,189.91,15,488.95
Sejong-WH_1674,178.0,14,1259.79
Sejong-WH_1675,159.88,2,1040.81
Sejong-WH_1676,167.51,4,1014.39
Sejong-WH_1677,185.38,3,427.44
Sejong-WH_1678,172.72,9,402.48
Sejong-WH_1679,185.44,3,1449.14
Sejong-WH_1680,197.97,1,697.54
Sejong-WH_1681,194.22,10,353.31
Sejong-WH_1682,189.62,3,530.02
Sejong-WH_1683,183.54,11,432.27
Sejong-WH_1684,199.62,13,1262.46
Sejong-WH_1685,178.01,4,385.19
Sejong-WH_1686,176.81,14,750.1
Sejong-WH_1687,190.68,14,874.66
Sejong-WH_1688,163.67,14,934.72
Sejong-WH_1689,191.57,14,936.04
Sejong-WH_1690,171.42,9,503.79
Sejong-WH_1691,210.5,2,108.09
Sejong-WH_1692,154.38,12,1305.5
Sejong-WH_1693,214.24,8,875.82
Sejong-WH_1694,174.74,2,609.07
Sejong-WH_1695,188.84,14,1046.05
Sejong-WH_1696,201.04,9,1480.54
Sejong-WH_1697,181.81,9,1415.19
Sejong-WH_1698,196.95,15,1115.6
Sejong-WH_1699,159.56,19,244.21
Sejong-WH_1700,158.88,4,556.11
Sejong-WH_1701,199.5,10,1001.22
Sejong-WH_1702,167.11,7,1429.9
Sejong-WH_1703,172.58,14,184.45
Sejong-WH_1704,193.61,16,789.21
Sejong-WH_1705,167.33,4,1434.36
Sejong-WH_1706,209.38,18,799.9
Sejong-WH_1707,192.52,2,177.08
Sejong-WH_1708,182.66,16,1334.24
Sejong-WH_1709,176.08,4,1462.13
Sejong-WH_1710,179.29,13,1299.79
Sejong-WH_1711,172.27,11,447.82
Sejong-WH_1712,185.39,6,660.56
Sejong-WH_1713,183.06,10,1254.14
Sejong-WH_1714,191.65,18,246.59
Sejong-WH_1715,152.14,1,967.04
Sejong-WH_1726,150.26,5,602.13
Sejong-WH_1728,157.23,19,393.8
Sejong-WH_1735,165.01,12,525.81
Sejong-WH_1737,152.63,18,1045.14
Sejong-WH_1741,171.09,2,834.3
Sejong-WH_1743,168.56,13,1252.31
Sejong-WH_1745,154.54,7,547.12
Sejong-WH_1747,152.82,10,196.6
Sejong-WH_1748,159.12,18,732.66
Sejong-WH_1749,151.67,4,1484.86
Sejong-WH_1752,158.37,3,1232.06
Sejong-WH_1754,161.18,18,222.48
Sejong-WH_1755,176.6,9,670.09
Sejong-WH_1757,167.77,2,1461.97
Sejong-WH_1759,153.14,1,1494.39
Sejong-WH_1761,151.63,7,811.53
Sejong-WH_1763,153.43,7,966.59
Sejong-WH_1765,152.29,5,575.22
Sejong-WH_1770,168.52,7,522.47
Sejong-WH_1771,150.8,10,148.57
Sejong-WH_1773,164.85,3,1068.17
Sejong-WH_1780,151.88,12,1231.38
Sejong-WH_1787,155.13,18,418.12
Sejong-WH_1790,153.63,11,844.85
Sejong-WH_1791,168.09,8,511.4
Sejong-WH_1793,157.47,11,950.91
Sejong-WH_1796,161.52,5,922.85
Sejong-WH_1799,153.08,12,1210.84
Sejong-WH_1800,197.57,7,1496.38
Sejong-WH_1801,222.01,12,926.35
Sejong-WH_1802,188.69,10,539.15
Sejong-WH_1803,178.29,17,602.44
Sejong-WH_1804,182.86,4,768.79
Sejong-WH_1805,181.88,2,835.03
Sejong-WH_1806,182.79,9,1186.42
Sejong-WH_1807,171.32,11,1047.25
Sejong-WH_1808,215.95,18,675.75
Sejong-WH_1809,185.82,12,722.5
Sejong-WH_1810,179.59,17,1064.82
Sejong-WH_1811,181.13,3,911.18
Sejong-WH_1812,222.44,7,1315.68
Sejong-WH_1813,214.45,15,539.42
Sejong-WH_1814,207.97,15,1088.91
Sejong-WH_1815,178.52,5,1489.17
Sejong-WH_1816,195.62,8,1191.43
Sejong-WH_1817,208.75,2,1498.87
Sejong-WH_1818,191.01,19,1244.93
Sejong-WH_1819,214.23,4,861.88
Sejong-WH_1820,186.63,2,597.77
Sejong-WH_1821,173.15,13,128.69
Sejong-WH_1822,196.07,10,1323.55
Sejong-WH_1823,196.06,15,1205.58
Sejong-WH_1824,200.06,11,297.51
Sejong-WH_1825,213.16,2,1031.93
Sejong-WH_1826,184.63,14,377.41
Sejong-WH_1827,177.06,5,547.47
Sejong-WH_1828,203.02,18,1191.46
Sejong-WH_1829,177.23,8,1398.63
Sejong-WH_1830,177.26,19,612.2
Sejong-WH_1831,188.28,19,1433.7
Sejong-WH_1832,196.97,14,636.55
Sejong-WH_1833,170.51,15,199.69
Sejong-WH_1834,195.75,2,1179.2
Sejong-WH_1835,171.85,12,880.18
Sejong-WH_1836,192.0,16,1078.41
Sejong-WH_1837,197.38,12,1019.11
Sejong-WH_1838,161.56,7,211.57
Sejong-WH_1839,207.13,3,1440.66
Sejong-WH_1840,171.95,13,797.31
Sejong-WH_1841,184.94,12,1448.7
Sejong-WH_1842,218.9,11,684.66
Sejong-WH_1843,175.05,7,648.33
Sejong-WH_1844,186.61,1,1131.65
Sejong-WH_1845,174.56,11,769.2
Sejong-WH_1846,217.64,8,227.08
Sejong-WH_1847,188.66,19,769.65
Sejong-WH_1848,178.69,4,615.46
Sejong-WH_1849,199.12,8,1180.81
Sejong-WH_1850,190.9,13,915.18
Sejong-WH_1851,212.03,14,641.15
Sejong-WH_1852,207.97,14,251.24
Sejong-WH_1853,198.32,17,1465.74
Sejong-WH_1854,179.13,18,1272.33
Sejong-WH_1855,181.19,15,153.8
Sejong-WH_1856,158.26,10,209.91
Sejong-WH_1857,172.12,9,377.76
Sejong-WH_1858,220.8,9,1373.02
Sejong-WH_1860,196.55,5,586.63
Sejong-WH_1861,170.8,8,1236.45
Sejong-WH_1862,193.91,5,1246.35
Sejong-WH_1863,185.5,17,399.85
Sejong-WH_1864,169.34,7,1296.75
Sejong-WH_1865,189.23,15,862.37
Sejong-WH_1866,190.5,18,176.68
Sejong-WH_1867,197.12,19,1097.73
Sejong-WH_1868,210.19,14,377.71
Sejong-WH_1869,211.29,7,455.04
Sejong-WH_1870,162.66,3,1339.89
Sejong-WH_1871,165.45,12,1113.08
Sejong-WH_1872,160.26,5,1220.97
Sejong-WH_1873,214.1,10,1471.43
Sejong-WH_1874,165.78,12,1181.78
Sejong-WH_1875,191.48,11,1262.45
Sejong-WH_1876,174.68,13,855.74
Sejong-WH_1877,167.17,4,1340.49
Sejong-WH_1878,166.04,13,1310.68
Sejong-WH_1879,165.91,9,520.51
Sejong-WH_1880,203.13,6,358.74
Sejong-WH_1881,176.34,1,1229.46
Sejong-WH_1882,205.65,3,601.16
Sejong-WH_1883,169.31,1,1469.22
Sejong-WH_1884,191.34,14,1218.28
Sejong-WH_1885,203.09,9,759.96
Sejong-WH_1886,196.47,14,1247.47
Sejong-WH_1887,192.9,18,542.69
Sejong-WH_1888,231.43,9,379.25
Sejong-WH_1889,157.7,12,1491.24
Sejong-WH_1891,173.86,11,980.6
Sejong-WH_1892,171.51,19,1272.71
Sejong-WH_1893,197.15,8,1226.52
Sejong-WH_1894,180.57,4,132.73
Sejong-WH_1895,189.09,13,281.76
Sejong-WH_1896,175.78,10,1078.64
Sejong-WH_1897,216.9,13,1057.49
Sejong-WH_1898,216.83,9,553.96
Sejong-WH_1899,189.15,14,145.75
Sejong-WH_1900,203.55,15,1243.39
Sejong-WH_1901,159.75,3,804.3
Sejong-WH_1902,210.5,16,908.58
Sejong-WH_1903,188.9,12,443.71
Sejong-WH_1904,189.17,1,1104.61
Sejong-WH_1905,316.26,7,1415.78
Sejong-WH_1906,338.41,9,173.31
Sejong-WH_1907,330.64,5,399.85
Sejong-WH_1908,329.48,10,859.26
Sejong-WH_1909,325.63,10,336.94
Sejong-WH_1910,362.77,14,502.69
Sejong-WH_1911,357.27,14,330.74
Sejong-WH_1912,327.64,9,961.59
Sejong-WH_1913,324.46,9,190.26
Sejong-WH_1914,332.43,19,1323.85
Sejong-WH_1915,335.22,10,729.0
Sejong-WH_1916,337.56,15,709.11
Sejong-WH_1917,335.1,15,277.43
Sejong-WH_1918,345.71,2,1108.76
Sejong-WH_1919,328.03,3,1020.49
Sejong-WH_1920,355.15,11,1159.78
Sejong-WH_1921,334.94,14,769.04
Sejong-WH_1922,336.86,11,802.65
Sejong-WH_1923,324.65,5,1471.24
Sejong-WH_1924,315.06,18,1181.98
Seoul-WH_0032,332.36,14,302.21
Seoul-WH_0033,317.87,4,1031.57
Seoul-WH_0034,330.17,15,545.99
Seoul-WH_0035,289.88,5,1466.03
Seoul-WH_0036,340.55,8,911.82
Seoul-WH_0037,332.3,14,1089.47
Seoul-WH_0038,326.71,13,345.17
Seoul-WH_0039,335.81,8,1378.44
Seoul-WH_0040,326.42,1,490.32
Seoul-WH_0041,357.52,13,587.81
Seoul-WH_0042,319.11,7,1147.06
Seoul-WH_0043,336.51,6,1100.76
Seoul-WH_0044,333.42,9,1293.26
Seoul-WH_0045,336.13,3,120.81
Seoul-WH_0046,328.0,17,1240.84
Seoul-WH_0047,306.68,7,318.51
Seoul-WH_0048,310.56,10,868.98
Seoul-WH_0049,305.15,17,374.75
Seoul-WH_0050,340.96,19,711.67
Seoul-WH_0051,336.16,3,1098.13
Seoul-WH_0052,298.87,16,557.98
Seoul-WH_0053,297.11,15,279.87
Seoul-WH_0054,351.7,18,1176.04
Seoul-WH_0055,305.45,10,1254.67
Seoul-WH_0056,332.34,15,1314.26
Seoul-WH_0057,319.61,18,600.72
Seoul-WH_0058,316.58,1,554.84
Seoul-WH_0059,312.87,5,723.41
Seoul-WH_0060,339.33,15,491.27
Seoul-WH_0061,342.57,14,599.88
Seoul-WH_0062,335.27,6,765.82
Seoul-WH_0063,323.94,5,315.37
Seoul-WH_0064,319.29,6,757.48
Seoul-WH_0065,324.96,4,1404.55
Seoul-WH_0066,310.61,1,275.42
Seoul-WH_0067,312.27,17,234.64
Seoul-WH_0068,320.6,12,1215.58
Seoul-WH_0069,319.74,16,522.01
Seoul-WH_0070,308.9,7,359.66
Seoul-WH_0071,348.97,14,1340.23
Seoul-WH_0072,340.23,7,241.66
Seoul-WH_0073,309.86,14,705.8
Seoul-WH_0074,305.77,14,1404.52
Seoul-WH_0075,309.06,11,708.32
Seoul-WH_0076,321.13,3,276.38
Seoul-WH_0077,328.54,5,1221.03
Seoul-WH_0078,312.35,6,1171.43
Seoul-WH_0079,326.88,6,574.95
Seoul-WH_0080,338.64,10,1306.1
Seoul-WH_0081,321.58,4,553.56
Seoul-WH_0082,318.88,10,725.1
Seoul-WH_0083,329.7,2,677.49
Seoul-WH_0084,312.53,6,751.59
Seoul-WH_0085,322.71,16,181.08
Seoul-WH_0086,326.48,19,307.45
Seoul-WH_0087,303.72,1,449.1
Seoul-WH_0088,337.18,2,1290.22
Seoul-WH_0089,334.16,15,149.61
Seoul-WH_0090,339.53,3,1281.97
Seoul-WH_0091,329.67,14,817.37
Seoul-WH_0092,340.52,19,973.55
Seoul-WH_0093,315.35,10,758.15
Seoul-WH_0094,336.49,15,952.31
Seoul-WH_0095,317.29,11,614.25
Seoul-WH_0096,334.11,9,242.03
Seoul-WH_0097,338.19,9,1165.57
Seoul-WH_0098,339.05,14,539.16
Seoul-WH_0099,346.58,11,214.6
Seoul-WH_0100,330.09,15,595.3
Seoul-WH_0101,318.93,3,860.82
Seoul-WH_0102,357.75,15,1495.68
Seoul-WH_0103,354.28,6,1165.59
Seoul-WH_0104,335.73,18,135.12
Seoul-WH_0105,324.57,14,221.66
Seoul-WH_0106,343.21,19,1099.1
Seoul-WH_0107,320.46,16,246.02
Seoul-WH_0108,328.9,17,853.62
Seoul-WH_0109,321.5,1,803.16
Seoul-WH_0110,326.02,18,468.04
Seoul-WH_0111,324.51,9,648.45
Seoul-WH_0112,293.52,7,468.49
Seoul-WH_0113,361.13,4,707.72
Seoul-WH_0114,328.05,11,1486.96
Seoul-WH_0115,293.59,18,1463.68
Seoul-WH_0116,319.11,18,119.86
Seoul-WH_0117,339.62,17,981.07
Seoul-WH_0118,320.42,12,151.0
Seoul-WH_0119,337.88,9,182.6
Seoul-WH_0120,297.1,8,991.02
Seoul-WH_0121,324.03,14,1300.09
Seoul-WH_0122,354.27,13,325.6
Seoul-WH_0123,333.8,19,1178.33
Seoul-WH_0124,300.49,12,571.88
Seoul-WH_0125,326.41,17,108.3
Seoul-WH_0126,324.08,15,938.32
Seoul-WH_0127,309.91,9,673.46
Seoul-WH_0128,360.7,18,1288.78
Seoul-WH_0129,324.73,7,1083.26
Seoul-WH_0130,322.73,2,879.72
Seoul-WH_0131,233.7,10,1140.61
Seoul-WH_0132,234.13,13,1396.36
Seoul-WH_0133,282.22,5,1094.3
Seoul-WH_0134,263.56,8,473.46
Seoul-WH_0135,251.02,13,841.05
Seoul-WH_0136,223.58,2,275.54
Seoul-WH_0137,218.87,2,1322.22
Seoul-WH_0138,221.3,3,808.37
Seoul-WH_0139,237.85,15,960.02
Seoul-WH_0140,228.76,8,156.42
Seoul-WH_0141,257.06,3,1437.92
Seoul-WH_0142,244.39,7,551.18
Seoul-WH_0143,223.92,17,1090.7
Seoul-WH_0144,217.94,4,1252.12
Seoul-WH_0145,263.44,1,1460.95
Seoul-WH_0146,197.38,4,398.8
Seoul-WH_0147,234.02,12,1146.84
Seoul-WH_0148,232.02,18,299.79
Seoul-WH_0149,237.33,12,742.24
Seoul-WH_0150,240.89,1,1060.1
Seoul-WH_0151,261.68,9,1411.79
Seoul-WH_0152,240.22,8,424.45
Seoul-WH_0153,238.85,12,1156.89
Seoul-WH_0348,258.58,8,1323.3
Seoul-WH_0349,285.82,18,486.31
Seoul-WH_0350,270.97,12,770.15
Seoul-WH_0351,268.86,16,1459.56
Seoul-WH_0352,301.54,5,545.56
Seoul-WH_0353,287.84,15,1123.39
Seoul-WH_0354,247.72,8,1045.9
Seoul-WH_0355,265.63,15,651.28
Seoul-WH_0356,273.19,14,610.54
Seoul-WH_0357,265.2,19,273.72
Seoul-WH_0358,247.79,13,125.4
Seoul-WH_0359,310.25,19,1243.42
Seoul-WH_0360,272.73,3,1350.08
Seoul-WH_0361,258.62,13,745.1
Seoul-WH_0362,311.42,5,1397.12
Seoul-WH_0363,292.45,17,993.91
Seoul-WH_0364,258.16,12,600.43
Seoul-WH_0365,248.05,10,887.35
Seoul-WH_0366,283.73,5,595.78
Seoul-WH_0367,270.79,4,672.76
Seoul-WH_0368,294.68,5,656.42
Seoul-WH_0369,278.82,7,415.23
Seoul-WH_0370,237.2,19,1435.32
Seoul-WH_0371,232.47,16,574.65
Seoul-WH_0372,262.73,11,586.94
Seoul-WH_0373,267.96,16,1497.02
Seoul-WH_0374,279.4,6,784.38
Seoul-WH_0376,160.16,18,880.68
Seoul-WH_0377,158.71,12,1237.11
Seoul-WH_0379,168.58,17,504.29
Seoul-WH_0385,152.97,3,522.02
Seoul-WH_0386,319.04,2,1462.74
Seoul-WH_0387,310.88,3,276.2
Seoul-WH_0388,312.87,2,711.31
Seoul-WH_0389,325.02,18,622.41
Seoul-WH_0390,304.34,7,1433.74
Seoul-WH_0391,293.23,13,700.02
Seoul-WH_0392,310.57,18,778.75
Seoul-WH_0393,292.25,2,1185.29
Seoul-WH_0394,288.96,8,1046.45
Seoul-WH_0395,284.27,10,243.28
Seoul-WH_0396,314.52,2,1300.48
Seoul-WH_0397,297.95,8,1385.7
Seoul-WH_0398,312.68,5,744.35
Seoul-WH_0399,290.83,11,403.25
Seoul-WH_0400,312.88,5,309.12
Seoul-WH_0401,308.86,16,1421.49
Seoul-WH_0402,297.99,13,1389.28
Seoul-WH_0403,314.39,17,1077.22
Seoul-WH_0404,327.63,8,551.13
Seoul-WH_0405,312.97,10,853.07
Seoul-WH_0406,316.88,19,957.38
Seoul-WH_0407,337.7,6,718.17
Seoul-WH_0408,319.26,19,949.95
Seoul-WH_0409,294.57,14,648.67
Seoul-WH_0410,307.13,12,1302.6
Seoul-WH_0411,317.29,14,1356.18
Seoul-WH_0412,319.01,2,805.82
Seoul-WH_0413,319.77,13,973.51
Seoul-WH_0414,303.08,10,416.01
Seoul-WH_0415,306.98,6,513.66
Seoul-WH_0416,289.96,7,1025.79
Seoul-WH_0417,297.85,17,929.81
Seoul-WH_0418,315.88,9,408.31
Seoul-WH_0419,299.92,4,1237.42
Seoul-WH_0420,322.4,16,1420.91
Seoul-WH_0421,301.72,12,1135.58
Seoul-WH_0422,331.73,10,282.26
Seoul-WH_0423,298.29,10,1428.63
Seoul-WH_0424,302.35,2,1252.89
Seoul-WH_0425,318.79,16,1162.73
Seoul-WH_0426,310.48,6,1209.42
Seoul-WH_0427,306.46,10,249.49
Seoul-WH_0431,166.01,10,727.22
Seoul-WH_1527,161.35,12,1459.37
Seoul-WH_1549,188.17,3,468.08
Seoul-WH_1550,187.88,12,1407.28
Seoul-WH_1551,198.82,19,1124.83
Seoul-WH_1552,214.18,9,1128.07
Seoul-WH_1553,227.54,3,1348.84
Seoul-WH_1554,244.84,2,1066.23
Seoul-WH_1555,214.49,2,583.29
Seoul-WH_1556,187.3,9,1155.04
Seoul-WH_1557,196.23,10,966.95
Seoul-WH_1558,221.22,2,1186.73
Seoul-WH_1559,217.95,12,260.0
Seoul-WH_1560,199.24,17,1168.13
Seoul-WH_1561,194.53,7,679.56
Seoul-WH_1562,229.14,14,726.46
Seoul-WH_1563,207.66,17,968.78
Seoul-WH_1564,223.21,8,789.96
Seoul-WH_1565,216.89,9,437.87
Seoul-WH_1566,187.29,6,1176.93
Seoul-WH_1567,180.68,9,1382.26
Seoul-WH_1568,240.43,6,881.81
Seoul-WH_1569,183.41,3,1311.63
Seoul-WH_1570,242.63,10,704.15
Seoul-WH_1571,201.28,6,975.78
Seoul-WH_1572,178.76,5,540.02
Seoul-WH_1573,207.91,7,378.0
Seoul-WH_1574,194.71,12,1053.17
Seoul-WH_1575,217.08,17,1196.48
Seoul-WH_1576,155.92,19,559.19
Seoul-WH_1577,212.88,13,865.86
Seoul-WH_1578,212.63,11,868.68
Seoul-WH_1579,189.41,1,193.76
Seoul-WH_1580,211.23,8,1089.47
Seoul-WH_1581,205.83,3,1132.97
Seoul-WH_1582,214.5,5,1341.76
Seoul-WH_1583,204.09,13,1379.26
Seoul-WH_1584,218.26,4,176.49
Seoul-WH_1585,167.62,14,278.9
Seoul-WH_1586,215.46,13,151.34
Seoul-WH_1587,228.53,6,552.41
Seoul-WH_1588,198.22,18,239.22
Seoul-WH_1589,169.28,13,1328.5
Seoul-WH_1590,200.45,11,1178.58
Seoul-WH_1591,208.5,7,246.77
Seoul-WH_1592,188.13,8,594.55
Seoul-WH_1593,187.35,9,1206.66
Seoul-WH_1594,200.76,19,184.5
Seoul-WH_1595,225.89,7,1202.22
Seoul-WH_1596,205.74,1,286.4
Seoul-WH_1597,212.76,9,763.9
Seoul-WH_1598,229.4,4,759.78
Seoul-WH_1599,208.41,3,1248.98
Seoul-WH_1600,200.78,4,773.23
Seoul-WH_1601,195.5,12,981.79
Seoul-WH_1602,204.56,2,1130.76
Seoul-WH_1603,203.13,10,106.56
Seoul-WH_1604,204.02,9,1095.74
Seoul-WH_1605,195.31,17,832.31
Seoul-WH_1606,197.88,3,922.2
Seoul-WH_1607,236.05,11,1027.38
Seoul-WH_1608,177.73,4,1307.1
Seoul-WH_1609,190.77,15,779.78
Seoul-WH_1610,206.56,17,332.7
Seoul-WH_1611,202.14,18,100.81
Seoul-WH_1612,202.24,9,926.09
Seoul-WH_1613,224.13,6,545.49
Seoul-WH_1614,163.94,12,1072.51
Seoul-WH_1615,209.06,11,691.12
Seoul-WH_1616,215.5,13,393.1
Seoul-WH_1617,228.84,2,452.68
Seoul-WH_1618,208.25,2,368.81
Seoul-WH_1619,210.73,12,1420.99
Seoul-WH_1620,205.09,11,591.82
Seoul-WH_1621,293.61,17,365.06
Seoul-WH_1622,299.33,7,336.03
Seoul-WH_1623,311.71,18,1008.33
Seoul-WH_1624,291.51,17,617.11
Seoul-WH_1625,284.94,17,1287.02
Seoul-WH_1626,303.8,11,597.55
Seoul-WH_1627,262.31,5,570.78
Seoul-WH_1628,309.08,17,225.14
Seoul-WH_1629,300.51,5,1056.55
Seoul-WH_1630,318.96,17,751.88
Seoul-WH_1631,301.61,8,570.99
Seoul-WH_1632,283.89,9,1446.67
Seoul-WH_1633,313.16,10,130.07
Seoul-WH_1634,321.34,7,1487.79
Seoul-WH_1635,292.01,9,1121.51
Seoul-WH_1636,330.98,3,1446.37
Seoul-WH_1637,296.46,11,891.07
Seoul-WH_1638,294.33,4,1204.15
Seoul-WH_1639,306.25,12,357.43
Seoul-WH_1640,271.3,11,1148.06
Seoul-WH_1641,290.88,16,496.88
Seoul-WH_1642,307.59,18,418.62
Seoul-WH_1643,314.48,5,1265.73
Seoul-WH_1644,308.6,19,672.79
Seoul-WH_1645,260.63,7,770.76
Seoul-WH_1646,308.77,18,742.19
Seoul-WH_1647,298.58,9,1140.88
Seoul-WH_1648,293.47,18,468.46
Seoul-WH_1649,295.27,19,152.07
Seoul-WH_1650,321.06,7,1437.14
Seoul-WH_1651,304.03,17,1218.41
Seoul-WH_1652,318.01,3,284.83
Seoul-WH_1653,290.4,18,1447.23
Seoul-WH_1654,291.92,6,678.44
Seoul-WH_1655,296.36,14,165.63
Seoul-WH_1656,280.04,1,550.31
Seoul-WH_1657,301.94,8,893.92
Seoul-WH_1658,289.51,9,158.15
Seoul-WH_1659,310.71,16,229.05
Seoul-WH_1660,293.24,10,244.39
Seoul-WH_1661,308.43,11,1050.33
Seoul-WH_1662,319.01,14,1308.58
Seoul-WH_1663,328.44,3,1254.12
Seoul-WH_1664,313.1,1,1322.96
Seoul-WH_1665,280.38,11,1460.48
Seoul-WH_1666,309.67,19,712.93
Seoul-WH_1667,280.85,14,504.91
Seoul-WH_1668,288.45,14,1005.18
Seoul-WH_1669,324.98,10,192.18
Seoul-WH_1670,298.85,10,420.92
Seoul-WH_1671,283.09,9,1323.82
Seoul-WH_1672,293.53,1,1082.08
Seoul-WH_1673,310.45,8,1348.86
Seoul-WH_1674,293.07,3,1205.05
Seoul-WH_1675,278.01,15,260.4
Seoul-WH_1676,287.61,13,1447.33
Seoul-WH_1677,303.57,11,121.21
Seoul-WH_1678,290.85,15,408.28
Seoul-WH_1679,302.4,2,281.01
Seoul-WH_1680,316.41,5,596.49
Seoul-WH_1681,313.52,8,181.61
Seoul-WH_1682,305.01,18,714.92
Seoul-WH_1683,303.42,2,653.28
Seoul-WH_1684,320.45,18,1475.56
Seoul-WH_1685,296.76,11,1343.05
Seoul-WH_1686,296.53,7,121.21
Seoul-WH_1687,309.07,15,781.32
Seoul-WH_1688,280.32,12,1022.94
Seoul-WH_1689,308.77,15,461.05
Seoul-WH_1690,287.51,7,868.12
Seoul-WH_1691,328.52,10,185.7
Seoul-WH_1692,272.15,18,1098.42
Seoul-WH_1693,333.41,15,1408.62
Seoul-WH_1694,293.83,1,1120.67
Seoul-WH_1695,309.35,11,415.43
Seoul-WH_1696,316.01,15,1481.62
Seoul-WH_1697,300.85,4,1264.98
Seoul-WH_1698,315.54,16,715.91
Seoul-WH_1699,277.35,16,140.9
